date,confirmed,region,image
2020-10-27,638,Tolna,
2020-10-27,1716,Baranya,
2020-10-27,1659,Bács-Kiskun,
2020-10-27,2794,Csongrád,
2020-10-27,1021,Békés,
2020-10-26,3832,Győr-Moson-Sopron,
2020-10-26,1559,Komárom-Esztergom,
2020-10-26,17381,Budapest,
2020-10-26,7714,Pest,
2020-10-26,1500,Nógrád,
2020-10-26,1466,Heves,
2020-10-26,3735,Borsod-Abaúj-Zemplén,
2020-10-26,3178,Szabolcs-Szatmár-Bereg,
2020-10-26,1873,Vas,
2020-10-26,2056,Veszprém,
2020-10-26,2192,Fejér,
2020-10-26,1876,Jász-Nagykun-Szolnok,
2020-10-26,2913,Hajdú-Bihar,
2020-10-26,1597,Zala,
2020-10-26,1027,Somogy,
2020-10-26,627,Tolna,
2020-10-26,1691,Baranya,
2020-10-26,1619,Bács-Kiskun,
2020-10-26,2752,Csongrád,
2020-10-26,975,Békés,
2020-10-25,3667,Győr-Moson-Sopron,
2020-10-25,1555,Komárom-Esztergom,
2020-10-25,16958,Budapest,
2020-10-25,7350,Pest,
2020-10-25,1414,Nógrád,
2020-10-25,1410,Heves,
2020-10-25,3632,Borsod-Abaúj-Zemplén,
2020-10-25,2941,Szabolcs-Szatmár-Bereg,
2020-10-25,1771,Vas,
2020-10-25,1951,Veszprém,
2020-10-25,2141,Fejér,
2020-10-25,1762,Jász-Nagykun-Szolnok,
2020-10-25,2879,Hajdú-Bihar,
2020-10-25,1466,Zala,
2020-10-25,1022,Somogy,
2020-10-25,609,Tolna,
2020-10-25,1657,Baranya,
2020-10-25,1526,Bács-Kiskun,
2020-10-25,2657,Csongrád,
2020-10-25,879,Békés,
2020-10-24,3511,Győr-Moson-Sopron,
2020-10-24,1495,Komárom-Esztergom,
2020-10-24,16472,Budapest,
2020-10-24,6998,Pest,
2020-10-24,1310,Nógrád,
2020-10-24,1297,Heves,
2020-10-24,3275,Borsod-Abaúj-Zemplén,
2020-10-24,2851,Szabolcs-Szatmár-Bereg,
2020-10-24,1560,Vas,
2020-10-24,1735,Veszprém,
2020-10-24,2028,Fejér,
2020-10-24,1603,Jász-Nagykun-Szolnok,
2020-10-24,2767,Hajdú-Bihar,
2020-10-24,1386,Zala,
2020-10-24,971,Somogy,
2020-10-24,580,Tolna,
2020-10-24,1541,Baranya,
2020-10-24,1419,Bács-Kiskun,
2020-10-24,2456,Csongrád,
2020-10-24,843,Békés,
2020-10-23,3371,Győr-Moson-Sopron,
2020-10-23,1436,Komárom-Esztergom,
2020-10-23,16047,Budapest,
2020-10-23,6827,Pest,
2020-10-23,1273,Nógrád,
2020-10-23,1207,Heves,
2020-10-23,3248,Borsod-Abaúj-Zemplén,
2020-10-23,2847,Szabolcs-Szatmár-Bereg,
2020-10-23,1464,Vas,
2020-10-23,1628,Veszprém,
2020-10-23,1961,Fejér,
2020-10-23,1547,Jász-Nagykun-Szolnok,
2020-10-23,2755,Hajdú-Bihar,
2020-10-23,1255,Zala,
2020-10-23,942,Somogy,
2020-10-23,561,Tolna,
2020-10-23,1460,Baranya,
2020-10-23,1330,Bács-Kiskun,
2020-10-23,2326,Csongrád,
2020-10-23,793,Békés,
2020-10-22,3276,Győr-Moson-Sopron,
2020-10-22,1401,Komárom-Esztergom,
2020-10-22,15623,Budapest,
2020-10-22,6565,Pest,
2020-10-22,1190,Nógrád,
2020-10-22,1173,Heves,
2020-10-22,3185,Borsod-Abaúj-Zemplén,
2020-10-22,2698,Szabolcs-Szatmár-Bereg,
2020-10-22,1399,Vas,
2020-10-22,1532,Veszprém,
2020-10-22,1927,Fejér,
2020-10-22,1436,Jász-Nagykun-Szolnok,
2020-10-22,2557,Hajdú-Bihar,
2020-10-22,1190,Zala,
2020-10-22,917,Somogy,
2020-10-22,534,Tolna,
2020-10-22,1416,Baranya,
2020-10-22,1244,Bács-Kiskun,
2020-10-22,2197,Csongrád,
2020-10-22,752,Békés,
2020-10-21,3133,Győr-Moson-Sopron,
2020-10-21,1397,Komárom-Esztergom,
2020-10-21,15173,Budapest,
2020-10-21,6387,Pest,
2020-10-21,1126,Nógrád,
2020-10-21,1110,Heves,
2020-10-21,2939,Borsod-Abaúj-Zemplén,
2020-10-21,2523,Szabolcs-Szatmár-Bereg,
2020-10-21,1363,Vas,
2020-10-21,1446,Veszprém,
2020-10-21,1862,Fejér,
2020-10-21,1334,Jász-Nagykun-Szolnok,
2020-10-21,2413,Hajdú-Bihar,
2020-10-21,1157,Zala,
2020-10-21,898,Somogy,
2020-10-21,516,Tolna,
2020-10-21,1361,Baranya,
2020-10-21,1181,Bács-Kiskun,
2020-10-21,2135,Csongrád,
2020-10-21,726,Békés,
2020-10-20,3000,Győr-Moson-Sopron,
2020-10-20,1355,Komárom-Esztergom,
2020-10-20,14889,Budapest,
2020-10-20,6244,Pest,
2020-10-20,1095,Nógrád,
2020-10-20,1071,Heves,
2020-10-20,2715,Borsod-Abaúj-Zemplén,
2020-10-20,2351,Szabolcs-Szatmár-Bereg,
2020-10-20,1315,Vas,
2020-10-20,1413,Veszprém,
2020-10-20,1831,Fejér,
2020-10-20,1317,Jász-Nagykun-Szolnok,
2020-10-20,2314,Hajdú-Bihar,
2020-10-20,1129,Zala,
2020-10-20,890,Somogy,
2020-10-20,504,Tolna,
2020-10-20,1338,Baranya,
2020-10-20,1161,Bács-Kiskun,
2020-10-20,2121,Csongrád,
2020-10-20,704,Békés,
2020-10-19,2961,Győr-Moson-Sopron,
2020-10-19,1305,Komárom-Esztergom,
2020-10-19,14622,Budapest,
2020-10-19,6103,Pest,
2020-10-19,1061,Nógrád,
2020-10-19,1011,Heves,
2020-10-19,2711,Borsod-Abaúj-Zemplén,
2020-10-19,2340,Szabolcs-Szatmár-Bereg,
2020-10-19,1249,Vas,
2020-10-19,1349,Veszprém,
2020-10-19,1819,Fejér,
2020-10-19,1292,Jász-Nagykun-Szolnok,
2020-10-19,2312,Hajdú-Bihar,
2020-10-19,1078,Zala,
2020-10-19,881,Somogy,
2020-10-19,492,Tolna,
2020-10-19,1310,Baranya,
2020-10-19,1114,Bács-Kiskun,
2020-10-19,2070,Csongrád,
2020-10-19,688,Békés,
2020-10-18,2873,Győr-Moson-Sopron,
2020-10-18,1265,Komárom-Esztergom,
2020-10-18,14434,Budapest,
2020-10-18,5989,Pest,
2020-10-18,1028,Nógrád,
2020-10-18,990,Heves,
2020-10-18,2585,Borsod-Abaúj-Zemplén,
2020-10-18,2217,Szabolcs-Szatmár-Bereg,
2020-10-18,1159,Vas,
2020-10-18,1258,Veszprém,
2020-10-18,1778,Fejér,
2020-10-18,1232,Jász-Nagykun-Szolnok,
2020-10-18,2136,Hajdú-Bihar,
2020-10-18,1026,Zala,
2020-10-18,867,Somogy,
2020-10-18,471,Tolna,
2020-10-18,1281,Baranya,
2020-10-18,1067,Bács-Kiskun,
2020-10-18,1992,Csongrád,
2020-10-18,642,Békés,
2020-10-17,2784,Győr-Moson-Sopron,
2020-10-17,1246,Komárom-Esztergom,
2020-10-17,14172,Budapest,
2020-10-17,5744,Pest,
2020-10-17,938,Nógrád,
2020-10-17,928,Heves,
2020-10-17,2460,Borsod-Abaúj-Zemplén,
2020-10-17,2090,Szabolcs-Szatmár-Bereg,
2020-10-17,1100,Vas,
2020-10-17,1256,Veszprém,
2020-10-17,1738,Fejér,
2020-10-17,1212,Jász-Nagykun-Szolnok,
2020-10-17,2043,Hajdú-Bihar,
2020-10-17,992,Zala,
2020-10-17,818,Somogy,
2020-10-17,460,Tolna,
2020-10-17,1225,Baranya,
2020-10-17,1029,Bács-Kiskun,
2020-10-17,1961,Csongrád,
2020-10-17,620,Békés,
2020-10-16,2632,Győr-Moson-Sopron,
2020-10-16,1213,Komárom-Esztergom,
2020-10-16,13804,Budapest,
2020-10-16,5546,Pest,
2020-10-16,879,Nógrád,
2020-10-16,854,Heves,
2020-10-16,2311,Borsod-Abaúj-Zemplén,
2020-10-16,1989,Szabolcs-Szatmár-Bereg,
2020-10-16,1008,Vas,
2020-10-16,1192,Veszprém,
2020-10-16,1687,Fejér,
2020-10-16,1177,Jász-Nagykun-Szolnok,
2020-10-16,1979,Hajdú-Bihar,
2020-10-16,940,Zala,
2020-10-16,781,Somogy,
2020-10-16,422,Tolna,
2020-10-16,1172,Baranya,
2020-10-16,980,Bács-Kiskun,
2020-10-16,1876,Csongrád,
2020-10-16,583,Békés,
2020-10-15,2557,Győr-Moson-Sopron,
2020-10-15,1161,Komárom-Esztergom,
2020-10-15,13525,Budapest,
2020-10-15,5298,Pest,
2020-10-15,836,Nógrád,
2020-10-15,827,Heves,
2020-10-15,2268,Borsod-Abaúj-Zemplén,
2020-10-15,1943,Szabolcs-Szatmár-Bereg,
2020-10-15,953,Vas,
2020-10-15,1149,Veszprém,
2020-10-15,1645,Fejér,
2020-10-15,1158,Jász-Nagykun-Szolnok,
2020-10-15,1948,Hajdú-Bihar,
2020-10-15,893,Zala,
2020-10-15,756,Somogy,
2020-10-15,390,Tolna,
2020-10-15,1124,Baranya,
2020-10-15,926,Bács-Kiskun,
2020-10-15,1820,Csongrád,
2020-10-15,555,Békés,
2020-10-14,2494,Győr-Moson-Sopron,
2020-10-14,1152,Komárom-Esztergom,
2020-10-14,13232,Budapest,
2020-10-14,5179,Pest,
2020-10-14,820,Nógrád,
2020-10-14,786,Heves,
2020-10-14,2214,Borsod-Abaúj-Zemplén,
2020-10-14,1923,Szabolcs-Szatmár-Bereg,
2020-10-14,949,Vas,
2020-10-14,1126,Veszprém,
2020-10-14,1594,Fejér,
2020-10-14,1097,Jász-Nagykun-Szolnok,
2020-10-14,1912,Hajdú-Bihar,
2020-10-14,878,Zala,
2020-10-14,728,Somogy,
2020-10-14,381,Tolna,
2020-10-14,1095,Baranya,
2020-10-14,900,Bács-Kiskun,
2020-10-14,1770,Csongrád,
2020-10-14,552,Békés,
2020-10-13,2385,Győr-Moson-Sopron,
2020-10-13,1137,Komárom-Esztergom,
2020-10-13,13035,Budapest,
2020-10-13,5081,Pest,
2020-10-13,799,Nógrád,
2020-10-13,746,Heves,
2020-10-13,2079,Borsod-Abaúj-Zemplén,
2020-10-13,1886,Szabolcs-Szatmár-Bereg,
2020-10-13,915,Vas,
2020-10-13,1103,Veszprém,
2020-10-13,1585,Fejér,
2020-10-13,1071,Jász-Nagykun-Szolnok,
2020-10-13,1853,Hajdú-Bihar,
2020-10-13,869,Zala,
2020-10-13,718,Somogy,
2020-10-13,384,Tolna,
2020-10-13,1075,Baranya,
2020-10-13,884,Bács-Kiskun,
2020-10-13,1719,Csongrád,
2020-10-13,538,Békés,
2020-10-12,2348,Győr-Moson-Sopron,
2020-10-12,1110,Komárom-Esztergom,
2020-10-12,12842,Budapest,
2020-10-12,4957,Pest,
2020-10-12,766,Nógrád,
2020-10-12,696,Heves,
2020-10-12,1987,Borsod-Abaúj-Zemplén,
2020-10-12,1714,Szabolcs-Szatmár-Bereg,
2020-10-12,865,Vas,
2020-10-12,1054,Veszprém,
2020-10-12,1582,Fejér,
2020-10-12,1052,Jász-Nagykun-Szolnok,
2020-10-12,1781,Hajdú-Bihar,
2020-10-12,854,Zala,
2020-10-12,704,Somogy,
2020-10-12,371,Tolna,
2020-10-12,1063,Baranya,
2020-10-12,863,Bács-Kiskun,
2020-10-12,1702,Csongrád,
2020-10-12,526,Békés,
2020-10-11,2252,Győr-Moson-Sopron,
2020-10-11,1071,Komárom-Esztergom,
2020-10-11,12545,Budapest,
2020-10-11,4791,Pest,
2020-10-11,723,Nógrád,
2020-10-11,683,Heves,
2020-10-11,1898,Borsod-Abaúj-Zemplén,
2020-10-11,1706,Szabolcs-Szatmár-Bereg,
2020-10-11,831,Vas,
2020-10-11,1007,Veszprém,
2020-10-11,1527,Fejér,
2020-10-11,1006,Jász-Nagykun-Szolnok,
2020-10-11,1734,Hajdú-Bihar,
2020-10-11,823,Zala,
2020-10-11,683,Somogy,
2020-10-11,355,Tolna,
2020-10-11,1015,Baranya,
2020-10-11,856,Bács-Kiskun,
2020-10-11,1658,Csongrád,
2020-10-11,500,Békés,
2020-10-10,2155,Győr-Moson-Sopron,
2020-10-10,1059,Komárom-Esztergom,
2020-10-10,12372,Budapest,
2020-10-10,4699,Pest,
2020-10-10,696,Nógrád,
2020-10-10,611,Heves,
2020-10-10,1849,Borsod-Abaúj-Zemplén,
2020-10-10,1584,Szabolcs-Szatmár-Bereg,
2020-10-10,807,Vas,
2020-10-10,974,Veszprém,
2020-10-10,1509,Fejér,
2020-10-10,992,Jász-Nagykun-Szolnok,
2020-10-10,1685,Hajdú-Bihar,
2020-10-10,796,Zala,
2020-10-10,629,Somogy,
2020-10-10,335,Tolna,
2020-10-10,939,Baranya,
2020-10-10,816,Bács-Kiskun,
2020-10-10,1603,Csongrád,
2020-10-10,486,Békés,
2020-10-09,1994,Győr-Moson-Sopron,
2020-10-09,1033,Komárom-Esztergom,
2020-10-09,12066,Budapest,
2020-10-09,4562,Pest,
2020-10-09,655,Nógrád,
2020-10-09,582,Heves,
2020-10-09,1728,Borsod-Abaúj-Zemplén,
2020-10-09,1513,Szabolcs-Szatmár-Bereg,
2020-10-09,764,Vas,
2020-10-09,944,Veszprém,
2020-10-09,1445,Fejér,
2020-10-09,920,Jász-Nagykun-Szolnok,
2020-10-09,1600,Hajdú-Bihar,
2020-10-09,756,Zala,
2020-10-09,624,Somogy,
2020-10-09,335,Tolna,
2020-10-09,939,Baranya,
2020-10-09,787,Bács-Kiskun,
2020-10-09,1536,Csongrád,
2020-10-09,439,Békés,
2020-10-08,1857,Győr-Moson-Sopron,
2020-10-08,1008,Komárom-Esztergom,
2020-10-08,11876,Budapest,
2020-10-08,4444,Pest,
2020-10-08,605,Nógrád,
2020-10-08,549,Heves,
2020-10-08,1697,Borsod-Abaúj-Zemplén,
2020-10-08,1444,Szabolcs-Szatmár-Bereg,
2020-10-08,727,Vas,
2020-10-08,901,Veszprém,
2020-10-08,1429,Fejér,
2020-10-08,893,Jász-Nagykun-Szolnok,
2020-10-08,1509,Hajdú-Bihar,
2020-10-08,722,Zala,
2020-10-08,586,Somogy,
2020-10-08,326,Tolna,
2020-10-08,900,Baranya,
2020-10-08,719,Bács-Kiskun,
2020-10-08,1456,Csongrád,
2020-10-08,398,Békés,
2020-10-07,1805,Győr-Moson-Sopron,
2020-10-07,999,Komárom-Esztergom,
2020-10-07,11572,Budapest,
2020-10-07,4324,Pest,
2020-10-07,584,Nógrád,
2020-10-07,558,Heves,
2020-10-07,1672,Borsod-Abaúj-Zemplén,
2020-10-07,1433,Szabolcs-Szatmár-Bereg,
2020-10-07,688,Vas,
2020-10-07,876,Veszprém,
2020-10-07,1402,Fejér,
2020-10-07,812,Jász-Nagykun-Szolnok,
2020-10-07,1498,Hajdú-Bihar,
2020-10-07,696,Zala,
2020-10-07,557,Somogy,
2020-10-07,313,Tolna,
2020-10-07,845,Baranya,
2020-10-07,704,Bács-Kiskun,
2020-10-07,1398,Csongrád,
2020-10-07,378,Békés,
2020-10-06,1737,Győr-Moson-Sopron,
2020-10-06,983,Komárom-Esztergom,
2020-10-06,11424,Budapest,
2020-10-06,4254,Pest,
2020-10-06,575,Nógrád,
2020-10-06,538,Heves,
2020-10-06,1541,Borsod-Abaúj-Zemplén,
2020-10-06,1349,Szabolcs-Szatmár-Bereg,
2020-10-06,675,Vas,
2020-10-06,865,Veszprém,
2020-10-06,1370,Fejér,
2020-10-06,798,Jász-Nagykun-Szolnok,
2020-10-06,1419,Hajdú-Bihar,
2020-10-06,673,Zala,
2020-10-06,552,Somogy,
2020-10-06,311,Tolna,
2020-10-06,822,Baranya,
2020-10-06,677,Bács-Kiskun,
2020-10-06,1371,Csongrád,
2020-10-06,364,Békés,
2020-10-05,1667,Győr-Moson-Sopron,
2020-10-05,954,Komárom-Esztergom,
2020-10-05,11231,Budapest,
2020-10-05,4164,Pest,
2020-10-05,556,Nógrád,
2020-10-05,527,Heves,
2020-10-05,1424,Borsod-Abaúj-Zemplén,
2020-10-05,1328,Szabolcs-Szatmár-Bereg,
2020-10-05,656,Vas,
2020-10-05,837,Veszprém,
2020-10-05,1353,Fejér,
2020-10-05,771,Jász-Nagykun-Szolnok,
2020-10-05,1400,Hajdú-Bihar,
2020-10-05,648,Zala,
2020-10-05,514,Somogy,
2020-10-05,303,Tolna,
2020-10-05,798,Baranya,
2020-10-05,664,Bács-Kiskun,
2020-10-05,1335,Csongrád,
2020-10-05,350,Békés,
2020-10-04,1623,Győr-Moson-Sopron,
2020-10-04,940,Komárom-Esztergom,
2020-10-04,11015,Budapest,
2020-10-04,4049,Pest,
2020-10-04,481,Nógrád,
2020-10-04,487,Heves,
2020-10-04,1262,Borsod-Abaúj-Zemplén,
2020-10-04,1302,Szabolcs-Szatmár-Bereg,
2020-10-04,631,Vas,
2020-10-04,786,Veszprém,
2020-10-04,1333,Fejér,
2020-10-04,754,Jász-Nagykun-Szolnok,
2020-10-04,1363,Hajdú-Bihar,
2020-10-04,630,Zala,
2020-10-04,504,Somogy,
2020-10-04,301,Tolna,
2020-10-04,784,Baranya,
2020-10-04,656,Bács-Kiskun,
2020-10-04,1319,Csongrád,
2020-10-04,355,Békés,
2020-10-03,1539,Győr-Moson-Sopron,
2020-10-03,910,Komárom-Esztergom,
2020-10-03,10835,Budapest,
2020-10-03,3974,Pest,
2020-10-03,448,Nógrád,
