date,confirmed,region,image
2021-07-26,46755,Borsod-Abaúj-Zemplén,map_2021-07-26.png
2021-07-26,41244,Szabolcs-Szatmár-Bereg,map_2021-07-26.png
2021-07-26,23639,Vas,map_2021-07-26.png
2021-07-26,31625,Veszprém,map_2021-07-26.png
2021-07-26,36338,Fejér,map_2021-07-26.png
2021-07-26,25789,Jász-Nagykun-Szolnok,map_2021-07-26.png
2021-07-26,42635,Hajdú-Bihar,map_2021-07-26.png
2021-07-26,18405,Zala,map_2021-07-26.png
2021-07-26,28989,Somogy,map_2021-07-26.png
2021-07-26,17792,Tolna,map_2021-07-26.png
2021-07-26,28598,Baranya,map_2021-07-26.png
2021-07-26,39281,Bács-Kiskun,map_2021-07-26.png
2021-07-26,33611,Csongrád,map_2021-07-26.png
2021-07-26,21966,Békés,map_2021-07-26.png
2021-07-23,44488,Győr-Moson-Sopron,map_2021-07-23.png
2021-07-23,28493,Komárom-Esztergom,map_2021-07-23.png
2021-07-23,144423,Budapest,map_2021-07-23.png
2021-07-23,112215,Pest,map_2021-07-23.png
2021-07-23,20365,Nógrád,map_2021-07-23.png
2021-07-23,22504,Heves,map_2021-07-23.png
2021-07-23,46741,Borsod-Abaúj-Zemplén,map_2021-07-23.png
2021-07-23,41242,Szabolcs-Szatmár-Bereg,map_2021-07-23.png
2021-07-23,23635,Vas,map_2021-07-23.png
2021-07-23,31621,Veszprém,map_2021-07-23.png
2021-07-23,36334,Fejér,map_2021-07-23.png
2021-07-23,25786,Jász-Nagykun-Szolnok,map_2021-07-23.png
2021-07-23,42633,Hajdú-Bihar,map_2021-07-23.png
2021-07-23,18401,Zala,map_2021-07-23.png
2021-07-23,28984,Somogy,map_2021-07-23.png
2021-07-23,17790,Tolna,map_2021-07-23.png
2021-07-23,28595,Baranya,map_2021-07-23.png
2021-07-23,39280,Bács-Kiskun,map_2021-07-23.png
2021-07-23,33610,Csongrád,map_2021-07-23.png
2021-07-23,21961,Békés,map_2021-07-23.png
2021-07-22,44477,Győr-Moson-Sopron,map_2021-07-22.png
2021-07-22,28492,Komárom-Esztergom,map_2021-07-22.png
2021-07-22,144395,Budapest,map_2021-07-22.png
2021-07-22,112202,Pest,map_2021-07-22.png
2021-07-22,20364,Nógrád,map_2021-07-22.png
2021-07-22,22503,Heves,map_2021-07-22.png
2021-07-22,46727,Borsod-Abaúj-Zemplén,map_2021-07-22.png
2021-07-22,41241,Szabolcs-Szatmár-Bereg,map_2021-07-22.png
2021-07-22,23633,Vas,map_2021-07-22.png
2021-07-22,31620,Veszprém,map_2021-07-22.png
2021-07-22,36333,Fejér,map_2021-07-22.png
2021-07-22,25786,Jász-Nagykun-Szolnok,map_2021-07-22.png
2021-07-22,42629,Hajdú-Bihar,map_2021-07-22.png
2021-07-22,18401,Zala,map_2021-07-22.png
2021-07-22,28981,Somogy,map_2021-07-22.png
2021-07-22,17790,Tolna,map_2021-07-22.png
2021-07-22,28594,Baranya,map_2021-07-22.png
2021-07-22,39279,Bács-Kiskun,map_2021-07-22.png
2021-07-22,33609,Csongrád,map_2021-07-22.png
2021-07-22,21960,Békés,map_2021-07-22.png
2021-07-21,44477,Győr-Moson-Sopron,map_2021-07-21.png
2021-07-21,28490,Komárom-Esztergom,map_2021-07-21.png
2021-07-21,144377,Budapest,map_2021-07-21.png
2021-07-21,112188,Pest,map_2021-07-21.png
2021-07-21,20363,Nógrád,map_2021-07-21.png
2021-07-21,22496,Heves,map_2021-07-21.png
2021-07-21,46723,Borsod-Abaúj-Zemplén,map_2021-07-21.png
2021-07-21,41240,Szabolcs-Szatmár-Bereg,map_2021-07-21.png
2021-07-21,23631,Vas,map_2021-07-21.png
2021-07-21,31616,Veszprém,map_2021-07-21.png
2021-07-21,36329,Fejér,map_2021-07-21.png
2021-07-21,25786,Jász-Nagykun-Szolnok,map_2021-07-21.png
2021-07-21,42628,Hajdú-Bihar,map_2021-07-21.png
2021-07-21,18401,Zala,map_2021-07-21.png
2021-07-21,28974,Somogy,map_2021-07-21.png
2021-07-21,17789,Tolna,map_2021-07-21.png
2021-07-21,28592,Baranya,map_2021-07-21.png
2021-07-21,39279,Bács-Kiskun,map_2021-07-21.png
2021-07-21,33608,Csongrád,map_2021-07-21.png
2021-07-21,21958,Békés,map_2021-07-21.png
2021-07-20,44477,Győr-Moson-Sopron,map_2021-07-20.png
2021-07-20,28490,Komárom-Esztergom,map_2021-07-20.png
2021-07-20,144362,Budapest,map_2021-07-20.png
2021-07-20,112185,Pest,map_2021-07-20.png
2021-07-20,20362,Nógrád,map_2021-07-20.png
2021-07-20,22495,Heves,map_2021-07-20.png
2021-07-20,46717,Borsod-Abaúj-Zemplén,map_2021-07-20.png
2021-07-20,41238,Szabolcs-Szatmár-Bereg,map_2021-07-20.png
2021-07-20,23630,Vas,map_2021-07-20.png
2021-07-20,31615,Veszprém,map_2021-07-20.png
2021-07-20,36327,Fejér,map_2021-07-20.png
2021-07-20,25782,Jász-Nagykun-Szolnok,map_2021-07-20.png
2021-07-20,42628,Hajdú-Bihar,map_2021-07-20.png
2021-07-20,18401,Zala,map_2021-07-20.png
2021-07-20,28973,Somogy,map_2021-07-20.png
2021-07-20,17786,Tolna,map_2021-07-20.png
2021-07-20,28587,Baranya,map_2021-07-20.png
2021-07-20,39275,Bács-Kiskun,map_2021-07-20.png
2021-07-20,33606,Csongrád,map_2021-07-20.png
2021-07-20,21953,Békés,map_2021-07-20.png
2021-07-19,44474,Győr-Moson-Sopron,map_2021-07-19.png
2021-07-19,28490,Komárom-Esztergom,map_2021-07-19.png
2021-07-19,144356,Budapest,map_2021-07-19.png
2021-07-19,112181,Pest,map_2021-07-19.png
2021-07-19,20361,Nógrád,map_2021-07-19.png
2021-07-19,22495,Heves,map_2021-07-19.png
2021-07-19,46715,Borsod-Abaúj-Zemplén,map_2021-07-19.png
2021-07-19,41238,Szabolcs-Szatmár-Bereg,map_2021-07-19.png
2021-07-19,23629,Vas,map_2021-07-19.png
2021-07-19,31614,Veszprém,map_2021-07-19.png
2021-07-19,36327,Fejér,map_2021-07-19.png
2021-07-19,25781,Jász-Nagykun-Szolnok,map_2021-07-19.png
2021-07-19,42628,Hajdú-Bihar,map_2021-07-19.png
2021-07-19,18401,Zala,map_2021-07-19.png
2021-07-19,28973,Somogy,map_2021-07-19.png
2021-07-19,17785,Tolna,map_2021-07-19.png
2021-07-19,28585,Baranya,map_2021-07-19.png
2021-07-19,39275,Bács-Kiskun,map_2021-07-19.png
2021-07-19,33604,Csongrád,map_2021-07-19.png
2021-07-19,21952,Békés,map_2021-07-19.png
2021-07-16,44473,Győr-Moson-Sopron,map_2021-07-16.png
2021-07-16,28487,Komárom-Esztergom,map_2021-07-16.png
2021-07-16,144315,Budapest,map_2021-07-16.png
2021-07-16,112142,Pest,map_2021-07-16.png
2021-07-16,20361,Nógrád,map_2021-07-16.png
2021-07-16,22494,Heves,map_2021-07-16.png
2021-07-16,46706,Borsod-Abaúj-Zemplén,map_2021-07-16.png
2021-07-16,41232,Szabolcs-Szatmár-Bereg,map_2021-07-16.png
2021-07-16,23624,Vas,map_2021-07-16.png
2021-07-16,31608,Veszprém,map_2021-07-16.png
2021-07-16,36324,Fejér,map_2021-07-16.png
2021-07-16,25777,Jász-Nagykun-Szolnok,map_2021-07-16.png
2021-07-16,42627,Hajdú-Bihar,map_2021-07-16.png
2021-07-16,18401,Zala,map_2021-07-16.png
2021-07-16,28971,Somogy,map_2021-07-16.png
2021-07-16,17782,Tolna,map_2021-07-16.png
2021-07-16,28580,Baranya,map_2021-07-16.png
2021-07-16,39270,Bács-Kiskun,map_2021-07-16.png
2021-07-16,33600,Csongrád,map_2021-07-16.png
2021-07-16,21951,Békés,map_2021-07-16.png
2021-07-15,44470,Győr-Moson-Sopron,map_2021-07-15.png
2021-07-15,28486,Komárom-Esztergom,map_2021-07-15.png
2021-07-15,144298,Budapest,map_2021-07-15.png
2021-07-15,112139,Pest,map_2021-07-15.png
2021-07-15,20361,Nógrád,map_2021-07-15.png
2021-07-15,22494,Heves,map_2021-07-15.png
2021-07-15,46706,Borsod-Abaúj-Zemplén,map_2021-07-15.png
2021-07-15,41230,Szabolcs-Szatmár-Bereg,map_2021-07-15.png
2021-07-15,23621,Vas,map_2021-07-15.png
2021-07-15,31603,Veszprém,map_2021-07-15.png
2021-07-15,36320,Fejér,map_2021-07-15.png
2021-07-15,25773,Jász-Nagykun-Szolnok,map_2021-07-15.png
2021-07-15,42626,Hajdú-Bihar,map_2021-07-15.png
2021-07-15,18400,Zala,map_2021-07-15.png
2021-07-15,28968,Somogy,map_2021-07-15.png
2021-07-15,17780,Tolna,map_2021-07-15.png
2021-07-15,28575,Baranya,map_2021-07-15.png
2021-07-15,39264,Bács-Kiskun,map_2021-07-15.png
2021-07-15,33597,Csongrád,map_2021-07-15.png
2021-07-15,21950,Békés,map_2021-07-15.png
2021-07-14,44468,Győr-Moson-Sopron,map_2021-07-14.png
2021-07-14,28485,Komárom-Esztergom,map_2021-07-14.png
2021-07-14,144283,Budapest,map_2021-07-14.png
2021-07-14,112132,Pest,map_2021-07-14.png
2021-07-14,20361,Nógrád,map_2021-07-14.png
2021-07-14,22493,Heves,map_2021-07-14.png
2021-07-14,46700,Borsod-Abaúj-Zemplén,map_2021-07-14.png
2021-07-14,41226,Szabolcs-Szatmár-Bereg,map_2021-07-14.png
2021-07-14,23619,Vas,map_2021-07-14.png
2021-07-14,31600,Veszprém,map_2021-07-14.png
2021-07-14,36318,Fejér,map_2021-07-14.png
2021-07-14,25773,Jász-Nagykun-Szolnok,map_2021-07-14.png
2021-07-14,42625,Hajdú-Bihar,map_2021-07-14.png
2021-07-14,18400,Zala,map_2021-07-14.png
2021-07-14,28967,Somogy,map_2021-07-14.png
2021-07-14,17780,Tolna,map_2021-07-14.png
2021-07-14,28575,Baranya,map_2021-07-14.png
2021-07-14,39264,Bács-Kiskun,map_2021-07-14.png
2021-07-14,33594,Csongrád,map_2021-07-14.png
2021-07-14,21949,Békés,map_2021-07-14.png
2021-07-13,44468,Győr-Moson-Sopron,map_2021-07-13.png
2021-07-13,28484,Komárom-Esztergom,map_2021-07-13.png
2021-07-13,144270,Budapest,map_2021-07-13.png
2021-07-13,112125,Pest,map_2021-07-13.png
2021-07-13,20361,Nógrád,map_2021-07-13.png
2021-07-13,22492,Heves,map_2021-07-13.png
2021-07-13,46695,Borsod-Abaúj-Zemplén,map_2021-07-13.png
2021-07-13,41226,Szabolcs-Szatmár-Bereg,map_2021-07-13.png
2021-07-13,23619,Vas,map_2021-07-13.png
2021-07-13,31598,Veszprém,map_2021-07-13.png
2021-07-13,36316,Fejér,map_2021-07-13.png
2021-07-13,25771,Jász-Nagykun-Szolnok,map_2021-07-13.png
2021-07-13,42624,Hajdú-Bihar,map_2021-07-13.png
2021-07-13,18399,Zala,map_2021-07-13.png
2021-07-13,28964,Somogy,map_2021-07-13.png
2021-07-13,17776,Tolna,map_2021-07-13.png
2021-07-13,28571,Baranya,map_2021-07-13.png
2021-07-13,39260,Bács-Kiskun,map_2021-07-13.png
2021-07-13,33592,Csongrád,map_2021-07-13.png
2021-07-13,21945,Békés,map_2021-07-13.png
2021-07-12,44468,Győr-Moson-Sopron,map_2021-07-12.png
2021-07-12,28482,Komárom-Esztergom,map_2021-07-12.png
2021-07-12,144266,Budapest,map_2021-07-12.png
2021-07-12,112121,Pest,map_2021-07-12.png
2021-07-12,20360,Nógrád,map_2021-07-12.png
2021-07-12,22491,Heves,map_2021-07-12.png
2021-07-12,46695,Borsod-Abaúj-Zemplén,map_2021-07-12.png
2021-07-12,41226,Szabolcs-Szatmár-Bereg,map_2021-07-12.png
2021-07-12,23619,Vas,map_2021-07-12.png
2021-07-12,31597,Veszprém,map_2021-07-12.png
2021-07-12,36316,Fejér,map_2021-07-12.png
2021-07-12,25771,Jász-Nagykun-Szolnok,map_2021-07-12.png
2021-07-12,42623,Hajdú-Bihar,map_2021-07-12.png
2021-07-12,18399,Zala,map_2021-07-12.png
2021-07-12,28963,Somogy,map_2021-07-12.png
2021-07-12,17776,Tolna,map_2021-07-12.png
2021-07-12,28571,Baranya,map_2021-07-12.png
2021-07-12,39258,Bács-Kiskun,map_2021-07-12.png
2021-07-12,33592,Csongrád,map_2021-07-12.png
2021-07-12,21945,Békés,map_2021-07-12.png
2021-07-09,44463,Győr-Moson-Sopron,map_2021-07-09.png
2021-07-09,28477,Komárom-Esztergom,map_2021-07-09.png
2021-07-09,144241,Budapest,map_2021-07-09.png
2021-07-09,112111,Pest,map_2021-07-09.png
2021-07-09,20357,Nógrád,map_2021-07-09.png
2021-07-09,22488,Heves,map_2021-07-09.png
2021-07-09,46689,Borsod-Abaúj-Zemplén,map_2021-07-09.png
2021-07-09,41223,Szabolcs-Szatmár-Bereg,map_2021-07-09.png
2021-07-09,23611,Vas,map_2021-07-09.png
2021-07-09,31592,Veszprém,map_2021-07-09.png
2021-07-09,36313,Fejér,map_2021-07-09.png
2021-07-09,25770,Jász-Nagykun-Szolnok,map_2021-07-09.png
2021-07-09,42622,Hajdú-Bihar,map_2021-07-09.png
2021-07-09,18398,Zala,map_2021-07-09.png
2021-07-09,28960,Somogy,map_2021-07-09.png
2021-07-09,17776,Tolna,map_2021-07-09.png
2021-07-09,28570,Baranya,map_2021-07-09.png
2021-07-09,39250,Bács-Kiskun,map_2021-07-09.png
2021-07-09,33586,Csongrád,map_2021-07-09.png
2021-07-09,21940,Békés,map_2021-07-09.png
2021-07-08,44461,Győr-Moson-Sopron,map_2021-07-08.png
2021-07-08,28477,Komárom-Esztergom,map_2021-07-08.png
2021-07-08,144234,Budapest,map_2021-07-08.png
2021-07-08,112103,Pest,map_2021-07-08.png
2021-07-08,20355,Nógrád,map_2021-07-08.png
2021-07-08,22487,Heves,map_2021-07-08.png
2021-07-08,46680,Borsod-Abaúj-Zemplén,map_2021-07-08.png
2021-07-08,41223,Szabolcs-Szatmár-Bereg,map_2021-07-08.png
2021-07-08,23610,Vas,map_2021-07-08.png
2021-07-08,31588,Veszprém,map_2021-07-08.png
2021-07-08,36313,Fejér,map_2021-07-08.png
2021-07-08,25770,Jász-Nagykun-Szolnok,map_2021-07-08.png
2021-07-08,42621,Hajdú-Bihar,map_2021-07-08.png
2021-07-08,18398,Zala,map_2021-07-08.png
2021-07-08,28958,Somogy,map_2021-07-08.png
2021-07-08,17775,Tolna,map_2021-07-08.png
2021-07-08,28567,Baranya,map_2021-07-08.png
2021-07-08,39250,Bács-Kiskun,map_2021-07-08.png
2021-07-08,33584,Csongrád,map_2021-07-08.png
2021-07-08,21939,Békés,map_2021-07-08.png
2021-07-07,44456,Győr-Moson-Sopron,map_2021-07-07.png
2021-07-07,28475,Komárom-Esztergom,map_2021-07-07.png
2021-07-07,144223,Budapest,map_2021-07-07.png
2021-07-07,112098,Pest,map_2021-07-07.png
2021-07-07,20354,Nógrád,map_2021-07-07.png
2021-07-07,22484,Heves,map_2021-07-07.png
2021-07-07,46672,Borsod-Abaúj-Zemplén,map_2021-07-07.png
2021-07-07,41220,Szabolcs-Szatmár-Bereg,map_2021-07-07.png
2021-07-07,23610,Vas,map_2021-07-07.png
2021-07-07,31588,Veszprém,map_2021-07-07.png
2021-07-07,36309,Fejér,map_2021-07-07.png
2021-07-07,25767,Jász-Nagykun-Szolnok,map_2021-07-07.png
2021-07-07,42621,Hajdú-Bihar,map_2021-07-07.png
2021-07-07,18394,Zala,map_2021-07-07.png
2021-07-07,28957,Somogy,map_2021-07-07.png
2021-07-07,17774,Tolna,map_2021-07-07.png
2021-07-07,28567,Baranya,map_2021-07-07.png
2021-07-07,39249,Bács-Kiskun,map_2021-07-07.png
2021-07-07,33583,Csongrád,map_2021-07-07.png
2021-07-07,21937,Békés,map_2021-07-07.png
2021-07-06,44451,Győr-Moson-Sopron,map_2021-07-06.png
2021-07-06,28473,Komárom-Esztergom,map_2021-07-06.png
2021-07-06,144211,Budapest,map_2021-07-06.png
2021-07-06,112093,Pest,map_2021-07-06.png
2021-07-06,20352,Nógrád,map_2021-07-06.png
2021-07-06,22483,Heves,map_2021-07-06.png
2021-07-06,46669,Borsod-Abaúj-Zemplén,map_2021-07-06.png
2021-07-06,41219,Szabolcs-Szatmár-Bereg,map_2021-07-06.png
2021-07-06,23609,Vas,map_2021-07-06.png
2021-07-06,31585,Veszprém,map_2021-07-06.png
2021-07-06,36309,Fejér,map_2021-07-06.png
2021-07-06,25765,Jász-Nagykun-Szolnok,map_2021-07-06.png
2021-07-06,42619,Hajdú-Bihar,map_2021-07-06.png
2021-07-06,18394,Zala,map_2021-07-06.png
2021-07-06,28957,Somogy,map_2021-07-06.png
2021-07-06,17773,Tolna,map_2021-07-06.png
2021-07-06,28566,Baranya,map_2021-07-06.png
2021-07-06,39248,Bács-Kiskun,map_2021-07-06.png
2021-07-06,33582,Csongrád,map_2021-07-06.png
2021-07-06,21936,Békés,map_2021-07-06.png
2021-07-05,44450,Győr-Moson-Sopron,map_2021-07-05.png
2021-07-05,28472,Komárom-Esztergom,map_2021-07-05.png
2021-07-05,144204,Budapest,map_2021-07-05.png
2021-07-05,112090,Pest,map_2021-07-05.png
2021-07-05,20352,Nógrád,map_2021-07-05.png
2021-07-05,22482,Heves,map_2021-07-05.png
2021-07-05,46667,Borsod-Abaúj-Zemplén,map_2021-07-05.png
2021-07-05,41215,Szabolcs-Szatmár-Bereg,map_2021-07-05.png
2021-07-05,23608,Vas,map_2021-07-05.png
2021-07-05,31585,Veszprém,map_2021-07-05.png
2021-07-05,36309,Fejér,map_2021-07-05.png
2021-07-05,25761,Jász-Nagykun-Szolnok,map_2021-07-05.png
2021-07-05,42619,Hajdú-Bihar,map_2021-07-05.png
2021-07-05,18393,Zala,map_2021-07-05.png
2021-07-05,28957,Somogy,map_2021-07-05.png
2021-07-05,17772,Tolna,map_2021-07-05.png
2021-07-05,28565,Baranya,map_2021-07-05.png
2021-07-05,39247,Bács-Kiskun,map_2021-07-05.png
2021-07-05,33582,Csongrád,map_2021-07-05.png
2021-07-05,21932,Békés,map_2021-07-05.png
2021-07-02,44447,Győr-Moson-Sopron,map_2021-07-02.png
2021-07-02,28472,Komárom-Esztergom,map_2021-07-02.png
2021-07-02,144176,Budapest,map_2021-07-02.png
2021-07-02,112079,Pest,map_2021-07-02.png
2021-07-02,20351,Nógrád,map_2021-07-02.png
2021-07-02,22481,Heves,map_2021-07-02.png
2021-07-02,46666,Borsod-Abaúj-Zemplén,map_2021-07-02.png
2021-07-02,41212,Szabolcs-Szatmár-Bereg,map_2021-07-02.png
2021-07-02,23606,Vas,map_2021-07-02.png
2021-07-02,31583,Veszprém,map_2021-07-02.png
2021-07-02,36306,Fejér,map_2021-07-02.png
2021-07-02,25761,Jász-Nagykun-Szolnok,map_2021-07-02.png
2021-07-02,42619,Hajdú-Bihar,map_2021-07-02.png
2021-07-02,18393,Zala,map_2021-07-02.png
2021-07-02,28953,Somogy,map_2021-07-02.png
2021-07-02,17772,Tolna,map_2021-07-02.png
2021-07-02,28562,Baranya,map_2021-07-02.png
2021-07-02,39246,Bács-Kiskun,map_2021-07-02.png
2021-07-02,33581,Csongrád,map_2021-07-02.png
2021-07-02,21931,Békés,map_2021-07-02.png
2021-07-01,44446,Győr-Moson-Sopron,map_2021-07-01.png
2021-07-01,28471,Komárom-Esztergom,map_2021-07-01.png
2021-07-01,144169,Budapest,map_2021-07-01.png
2021-07-01,112075,Pest,map_2021-07-01.png
2021-07-01,20349,Nógrád,map_2021-07-01.png
2021-07-01,22481,Heves,map_2021-07-01.png
2021-07-01,46660,Borsod-Abaúj-Zemplén,map_2021-07-01.png
2021-07-01,41211,Szabolcs-Szatmár-Bereg,map_2021-07-01.png
2021-07-01,23602,Vas,map_2021-07-01.png
2021-07-01,31581,Veszprém,map_2021-07-01.png
2021-07-01,36305,Fejér,map_2021-07-01.png
2021-07-01,25761,Jász-Nagykun-Szolnok,map_2021-07-01.png
2021-07-01,42619,Hajdú-Bihar,map_2021-07-01.png
2021-07-01,18393,Zala,map_2021-07-01.png
2021-07-01,28951,Somogy,map_2021-07-01.png
2021-07-01,17769,Tolna,map_2021-07-01.png
2021-07-01,28561,Baranya,map_2021-07-01.png
2021-07-01,39244,Bács-Kiskun,map_2021-07-01.png
2021-07-01,33581,Csongrád,map_2021-07-01.png
2021-07-01,21931,Békés,map_2021-07-01.png
2021-06-30,44445,Győr-Moson-Sopron,map_2021-06-30.png
2021-06-30,28471,Komárom-Esztergom,map_2021-06-30.png
2021-06-30,144162,Budapest,map_2021-06-30.png
2021-06-30,112069,Pest,map_2021-06-30.png
2021-06-30,20349,Nógrád,map_2021-06-30.png
2021-06-30,22480,Heves,map_2021-06-30.png
2021-06-30,46657,Borsod-Abaúj-Zemplén,map_2021-06-30.png
2021-06-30,41210,Szabolcs-Szatmár-Bereg,map_2021-06-30.png
2021-06-30,23602,Vas,map_2021-06-30.png
2021-06-30,31581,Veszprém,map_2021-06-30.png
2021-06-30,36305,Fejér,map_2021-06-30.png
2021-06-30,25760,Jász-Nagykun-Szolnok,map_2021-06-30.png
2021-06-30,42618,Hajdú-Bihar,map_2021-06-30.png
2021-06-30,18393,Zala,map_2021-06-30.png
2021-06-30,28948,Somogy,map_2021-06-30.png
2021-06-30,17769,Tolna,map_2021-06-30.png
2021-06-30,28560,Baranya,map_2021-06-30.png
2021-06-30,39242,Bács-Kiskun,map_2021-06-30.png
2021-06-30,33579,Csongrád,map_2021-06-30.png
2021-06-30,21928,Békés,map_2021-06-30.png
2021-06-29,44443,Győr-Moson-Sopron,map_2021-06-29.png
2021-06-29,28469,Komárom-Esztergom,map_2021-06-29.png
